384|En même temps que le loi s’ atomiser indéfiniment , lui se juridise entièrement . nous avoir dire plus haut ce qu’ avoir d’ essentiel et non plus d’ accidentel le symbolisme juridique de le culpabilité : ce n’ être pas par hasard si le notion de loi , de jugement , de tribunal , de verdict , de sanction , embrasser à le fois le domaine public de le justice pénal et le domaine privé de le conscience moral . Mais ce même processus que nous avoir considérer plus haut comme un promotion appartenir aussi au progrès de le « malédiction de le loi » ; en se juridiser , le relation dialogal de l’ Alliance , qui culminer dan le métaphore conjugal cher à Osée , s’ altérer profondément ; il suffire que le sens du péché comme être devoir Dieu être aboli , pour que le culpabilité développer son ravage ; à le limite , lui n’ être plus qu’ un accusation sans accusateur , un tribunal sans juge et un verdict sans auteur . être maudire sans l’ être par personne , c’ être le dernier degré de le malédiction , comme on voir chez Kafka ; le simulacre d’ intention qui habiter un condamnation radicalement anonyme figer son verdict en destin ; il n’ être plus de place pour ce reprise étonnant que le juif appeler le « repentir de Dieu » , pour ce conversion un erinnye en Euménides célébrer par le tragédie grec , lequel ne être pas autre chose que le répondant du côté de Dieu de notre propre mouvement qui aller de le découverte de Dieu comme colère à son rencontre comme pitié . devenir soi-mêm tribunal de soi-même c’ être bien être aliéner ; nous avoir à dire plus tard comment ce aliénation que nous venir d’ éclairer à partir de le justification par le œuvre pouvoir être également comprendre à le façon hégélien , marxiste , nietzschéen , freu - dienne , sartrienne ; mais le couche paulinien être sous-jacent à tout ce stratification de notre histoire éthique ; peut-être que l’ apport de tout le autre interprétation de l’ aliénation éthique être lui-même déjà le contrepartie d’ un oubli de son signification le plus radical , de le même manière que le culpabilité être tout entier , avec son inculpation raisonnable , un progrès et un oubli par rapport au péché entendre comme crise de l’ Alliance .
385|Mais le malédiction de le conscience accuser être le répliquer de celui de l’ accusation ; on pouvoir donc reprendre de ce second point de vue le passage du péché à le culpabilité ; à le confession du péché comme affecter le totalité de le personne se substituer l’ examen détailler et indéfini de le pureté un intention ; le scrupule , réinterpréter par l’ expérience paulinien de le malédiction de le loi , apparaître sou un nouveau jour : il devenir luire aussi l’ expression de ce « mauvais infini » qui répondre , du côté de le conscience , au « mauvais infini » de l’ énumération indéfini un prescription ; à le limite le méfiance , le suspicion et finalement le mépris de soi et le bassesse se substituer à l’ humble aveu du pécheur .
386|le deux malédiction ne cesser de se relancer mutuellement : le pénitent zélé se donner le tâcher infini de satisfair avoir tout le prescription de le loi ; l’ échec de ce entreprise relance le sentiment de culpabilité ; l’ observance intégral par quoi le conscience chercher à se disculper augment l’ inculpation ; et comme l’ atomisation de le loi tendre à déplacer le vigilance moral sur un prescription isoler , voire minuscule , c’ être dan un combat singulier avec chacun d’ lui que le conscience dépenser son énergie .
387|il n’ être pas étonner alors que ce tactique d’ évitement de le faute enrôl à son service le conduite ritualisé hériter de le couche cultuelle de le souillure : le ritualisme , dont nous avoir voir plus haut le sens comme obéissance , révéler son culpabilité propre , car le interdit précis de type rituel - cultuel proposer un satisfaction finir et vérifiable et ainsi le conscience se jeter dan un technique d’ élusion pour riposter à l’ échec de le disculpation . Mais ce enrôlement un interdire de « pureter » sou le bannière de l’ éthique , comme on l’ avoir voir par exemple en Israël à l’ époque du second Temple , aboutir à un surcharge de prescription ; le ritualisation de le conduite , susceptible de remplacer à moindre frais l’ exigence éthique indéfini , ne faire qu’ ajouter un nouveau code à l’ autre ; il se constituer ainsi un rhapsodie compliqué et disparate de prescription éthique et rituel , où le scrupule cultuel se moraliser au contact d’ un éthique fin , mais où l’ éthique se diluer dansler lettre un prescription minutieux du rite . ainsi le scrupule cultuel multiplier à le fois le loi et le culpabilité .
388|indéfini , le conscience coupable être aussi un conscience clos ; bien un mythe avoir exprimer ce paradoxal coïncidence de le réitération et de l’ absence d’ issu : le geste vain de Sisyphe et un danaïde être bien connaître et Platon l’ avoir déjà interpréter comme symbole de le condamnation à le fois sempiternel et sans issue . saint Paul parler aussi de l’ existence « enfermer sou le garde de le loi » . clos , le conscience coupable l’ être d’ abord à titre de conscience isolé qui rompre le communion un pécheur ; or lui se « séparer » dan l’ acte même par lequel lui prendre sur lui , et sur lui seul , tout le poids du mal ; clos , le conscience coupable l’ être plus secrètement encore par un obscur complaisance à son mal , par quoi lui se faire bourreau d’ lui - même . c’ être en ce sens que le conscience coupable être esclave et non pas seulement conscience d’ esclavage ; lui être le conscience sans « promesse » . c’ être ici que s’ annoncer ce que Kierkegaard appeler le péché de désespoir ; non le désespoir intérieur au monde , qui n’ être que le regret un chose perdu , retourné ver l’ avenir , mais le désespoir d’ être sauver . Tel être le péché du péché : non plus transgression , mais volonté désespérant et désespérer de s’ enfermer dan le cercler de l’ interdire et du désir . c’ être en ce sens qu’ il être désir de mort27 . Que ce désir de mort coïncid avec le bon volonté , voilà ce que le conscience ne pouvoir découvrir en suivre l’ ordre progressif de le souillure au péché et du péché à le culpabilité , mais seulement en remonter de le « justification par le foi » à le malédiction de le loi . on voir plus tard comment le psychologie de l’ auto - accusation , du narcissisme et du masochisme venir éclairer ce subtil processus , non sans en avoir lui-même perdre le clef .
389|il falloir maintenant découvrir que le malédiction de le loi , le condition de l’ homme diviser et son marche à le mort n’ avoir pouvoir être décrire qu’ à titre de situation révolu : dan le langage de saint Paul , le dernier aventure du péché être raconter au passer : « Autrefois vous être mourir dan votre péché , mais maintenant ... » on ne savoir trop s’ étonner : le mort qui dan l’ expérience ordinaire deshomm être par excellence le événement toujours futur , le imminence de le fin , être ici mort au passer . Or ce symbole extrême de le mort dépasser n’ avoir pouvoir être atteindre qu’ au sein d’ un problématique nouveau qui graviter lui-même autour d’ un autre symbole , aussi énigmatique que fondamental , le symbole de le « justification » .
390|le philosophe devoir reconnaître dès le départ combien ce symbole être choquer pour un penser éduquer par le Grecs : loin qu’ il dénoter le qualité éthique de le personne , le suprême disponibilité dont lui disposer , bref , loin que le justice être le vertu architectonique de l’ homme au sens du iv ( livre de le république de Platon , le « justice » selon saint Paul être quelque chose qui venir avoir l’ homme : du futur ver le présent , de l’ extérieur ver l’ intérieur , du transcender ver l’ immanent . le véracité exégétique contraindre de partir de ce qui être le plus étranger au savoir , au vouloir , au pouvoir de l’ homme et de ne rejoindre l’ humain qu’ à partir du plus qu’ humain . être « juste » , c’ être être justifier par un autre ; plus précisément c’ être être « déclarer » juste , être « compter comme » juste . ce sens forensiqu , comme on avoir dire , être solidaire de tout le symbolisme du jugement eschatologique ; le justice , en effet , c’ être le verdict d’ acquittemer tomber comme un arrêt de cour public ( de là l’ expression forensiqu ) . c’ être seulement quand le dimension transcendant , forensiqu , eschatologique de le « justifie tion » avoir être reconnu que pouvoir être comprendre le signification immanent , subjectif et présent de le justification ; pour saint Paul , en effet , l’ événement eschatologique être tellement présent , tellemer déjà là , que le justice , étranger à l’ homme quant à son origine , luire être devenir intime quant à son opération ; le justice « futur » être déjà imputer à l’ homme qui croire ; et ainsi l’ homme « déclarer » juste être avoir rendre » juste , réellement , vitalement . aussi n’ yu avoir t il pas lieu d’ opposer le sens forensiqu et eschatologique de le justice à son sens immanent et présent : pour Paul le premier être le cause du second , mais le second être le plein manifestation du premier ; le paradoxe c’ être que le comble de l’ extériorité être le comble de l’ intériorité , de ce intériorité que Paul appeler nouveau créature ou encore liberté . le liberté , considérer du point de vue un chose dernier , n’ être pas le pouvoir d’ hésiter et de choisir entrer le contraire ; ce n’ être pas non plus l’ effort , le bon volonté , le responsabilité : pour saint Paul comme pour Hegel , c’ être être chez soi , dan le totalité , dan le récapitulation du Christ .
391|tel être le symbole à partir duquel le dernier expérience de le faute être apercevoir comme passer dépasser . c’ être parce que le « justi - fication » être ce présent qui commander le rétrospection sur le péché , que le péché suprême consister en dernier ressort dan le vain entreprise de se justifier . là être le clé de le rupture avec le Judaïsme : c’ être « sans le œuvre de le loi » que l’ homme être justifier ; « mais , maintenant , sans le loi , le justice de Dieu s’ être manifester ... car nous estimer que l’ homme être justifier par le foi sans le pratique de le loi » ( Rom . , 3 , 21 - 28 ) . c’ être donc le justification par le foi qui rendre manifeste l’ échec de le justification par le loi et c’ être l’ échec de le justice un œuvre qui révéler l’ unité du domaine entier du péché ; c’ être dan le rétrospection que se découvrir l’ identité profond de l’ éthique et de le conduite cultuelle - rituel , de le moralité et de le immoralité , de l’ obéissance ou bon volonté et de le connaissance ou sagesse .
392|il être donc impossible de réfléchir en philosophe sur le faute et d’ omettre ce faire , embarrasser pour le réflexion , que le sens ultime de le faute n’ avoir pouvoir être manifester que par le moyen un grand contraste instaurer par le premier penseur passionné de le chrétienté : justification par le pratique de le loi et justification par le foi ; se glorifier et croire ; œuvr et grâce . tout ce qui atténuer ce contraste dissiper le sens .
393|le péché , ainsi décrire au passer , et rapporter à l’ expérience qui le dépasser , prendre alors son sens final de seuil ambigu : en lui-même et pour lui-même , il être l’ impass et le enfer de le culpabilité ; il être malédiction ; mais vue à partie de le « justification » , le malédiction de le loi constituer le suprême pédagogie . Mais ce sens ne pouvoir être reconnaître qu’ après coup .
394|on connaître le expression de saint Paul : « Avant le venue de le foi , nous être enfermer sou le garde de le loi , réserver à le foi qui devoir se révéler . ainsi le loi nous servir - lui de pédagogue jusqu’ au Christ pour que nous obtenir de le foi notre justification . Mais le foi venir , nous ne être plus sou un pédagogue » ( Cal . , 3 , 23 - 24 ) . on manquer gravement le paradoxe paulinien si l’ on interpréter ce pédagogie comme un tranquille croissance de l’ enfance à l’ âge adulte ; l’ enfance dont il être question ici , c’ être l’ esclavage de le loi : « Car aussi longtemps qu’ il être enfer , l’ héritier , quoiqu propriétaire de tou le bien , ne différer en rien de l’ esclave » ( 4 , 1 ) , et le pédagogue ce être le loi de mort . ce n’ être donc pas en terme de développement qu’ il falloir se représenter le passage d’ un régime à l’ autre ; il s’ agir plutôt d’ un sorte à' inversion par excès : « le loi , lui , être intervenir pour que se multiplier le faute ; mais où le péché s’ être multiplier , le grâce avoir surabonder » ( Rom . , 5,20 ) . Dans un texte plus saisir encore , parce qu’ il souligner l’ origine divin de ce écolage de le liberté , saint Paul déclarer : « Dieu avoir enfermer tou le homme dan le désobéissance pour faire à tout miséricorde » ( Rom . , 2 , 32 ) . ce pédagogie de l’ excès et du surcroît , qui de l’ abondance du péché tir le surabondance de le grâce28 , n’ être à le disposition de personne ; nul ne pouvoir le transcrire en technique et prétendre qu’ il pécher abondamment afin que le grâce surabond . c’ être après coup que le conscience délivré reconnaître , dan le stade éthique , vivre comme esclavage , le voie tortueux de son libération ; mais il n’ être pas donner de retourner le paradoxe , lisible seulement de haut en bas , en il ne savoir quel technique qui faire de le culture du péché le moyen de capter le grâce : ce satanisme être seulement le forme le plus sophistiquer de l’ entreprise éthique ; car il consister encore pour l’ homme à « se glorifier » , lui-même par lui-même , comme par le rite et le loi .
395|le dernier mot d’ un réflexion sur le culpabilité devoir donc être celui-ci : le promotion de le culpabilité marqu l’ entrée de l’ homme dan le cercler de le condamnation ; le sens de ce condamnation n’ apparaître qu’ après coup pour le conscience « justifier » ; il être donner à ce conscience de comprendre son condamnation passer comme pédagogie ; mais , pour le conscience encore placer sou le garde de le loi , son propre sens être inconnu .
396|récapitulation DE le symbolique DU mal DANS le concept DE serf - ARBITRE
397|au terme de ce parcours , il être possible de dire à le fois ver quel horizon s’ orient tout le chaîne un symbole parcouru et comment le plus archaïque être retenir et réaffirmer par le plus avancer de ce symbole .
398|on pouvoir appeler serf - arbitre le concept ver lequel tendre tout le suite un symbole primaire du mal ; mais ce concept n’ être pas directement accessible ; si on tenter de luire faire correspondre un objet , ce objet se détruire lui-même , car il mettre en court-circuit l’ idée d’ arbitre , qui ne pouvoir signifier que libre choix , donc libre arbitre , toujours intact et jeune , toujours disponible , -- et l’ idée de servitude , c’est-à-dire l’ indisponibilité même de le liberté pour lui-même . le concept de serf - arbitre ne pouvoir donc être représenter comme celui de faillibilité que nous avoir considérer au début de ce ouvrage ; car il falloir pouvoir penser le coïncidence du libre arbitre et de le servitude dan le même exister . c’ être pourquoi le concept de serf - arbitre devoir rester un concept indirect , qui tirer tout son signification de le symbolique que nous avoir parcourir et qui tenter d’ élever ce symbolique au niveau de le spéculation . ce concept , qui nous occuper dan le troisième tome de ce ouvrage , ne pouvoir donc être viser que comme l’ idée , le télo intentionnel de tout le symbolique du mal . encore ne pouvoir - t - il être approcher de plus près que par le médiation un symbole de second rang instituer par le mythe du mal .
399|du moins pouvon - nous dire dès maintenant que le concept de serf - arbitre duquel s’ approche l’ expérience le plus différencier , le plus fine , le plus intériorisé de le culpabilité , être déjà viser par le plus archaïque de tout , celui de le souillure . le dernier symbolen viser son concept - limite qu’ en reprendre en luire tout le richesse un symbole antérieur . il yu avoir ainsi un relation circulaire entrer tou le symbole : le dernier dégager le sens de celui qui le précéder , mais le premier prêter aux dernier tout lui puissance de symbolisation .
400|il être possible de le montrer en parcourir en sens inverser tout le suite un symbole . il être remarquable , en efïet , que le culpabilité reprendre à son compte le langage symbolique dan lequel se être constituer le expérience de souillure et de péché .
401|le culpabilité ne pouvoir se dire en effet que dan le langage indirect de le « captivité » et de « l’ infection » , hériter un deux instance antérieure ; l’ un et l’ autre symbole être ainsi transposer « ver le intérieur » pour dire un liberté qui s’ asservir lui-même , s’ affect et s’ infecter par son propre choix ; en retour , le caractère symbolique et non littéral de le captivité du péché et de l’ infection de le souillure être rendre entièrement manifeste en désigner désormais un dimension de le liberté lui-même ; maintenant et seulement maintenant nous savoir que ce être un symbole lorsqu’ il découvrir un situation qui se concentrer dan le relation de soi à soi-même . pourquoi ce recours à le symbolique antérieur ? Parce que le paradoxe d’ un libre arbitre captif -- le paradoxe d’ un serf - arbitre -- être insupportable pour le penser . Que le liberté être à délivrer , que ce délivrance être délivrance du propre esclavage , celer ne pouvoir être dire en style direct : c’ être pourtant le thématique central du « salut » .
402|le chiffre de le captivité , emprunter on le savoir à le théologie de l’ histoire , avoir d’ abord désigner un situation communautaire , celui d’ un peuple prisonnier de son péché ; ce situation communautaire adhérer encore à l’ événement historique que le liturgie répéter , comme ce destin malheureux dont l’ Exode avoir être le délivrance . En devenir chiffre de l’ individu coupable , le captivité décoll de le réminiscence historique et accéder avoir le qualité de symbole pur : lui désigner un événement de le liberté .
403|ce symbolisme être central dan l’ expérience juif ; mais s’ il pouvoir être compris , c’ être parce qu’ il appartenir au moins latéralement à tout le culture ; l’ expérience ou le croyance qui fournir le sens littéral pouvoir être multiple et varier mais le visée du symbole rester le même . ainsi le représentation un démon comme origine de l’ état < rêtre - lier , chez le babylonien , fournir le schème initial de le possession ; mais ce possession tout corporel pouvoir avoir son tour fournir l’ image de base à travers lequel être désigner le servitudedu libre arbitre ; on pouvoir suivre le meme image de le possession à un degré divers de symbolisation ; au plus bas degré le possession être représenter comme un emprise physique sur le corps et le membre : « pouvoir le mal qui être dan mon corps , dan mon muscle et mon tendon s’ en aller aujourd’hui » , implorer le supplier de Babylone ; « délier - lui de mon charme ... parce qu’ un mauvais charm et un impur maladie et le transgression et l’ iniquité et le péché être en mon corps et parce qu’ un spectre méchant être attacher à lui » . on dire autant qu’ on vouloir que ce supplication porter encore le marque de le confusion de le maladie et du péché et de ce couple lui-même avec le possession physique par un puissance démoniaque réel . Mais le processus de symbolisation être sans doute déjà commencer ; le supplier de Babylone se « confess » et se « repentir » : il savoir obscurément que ce lien être en quelque façon son œuvre ; sinon pourquoi s’ écrier - il : « le péché nombreux que depuis mon jeunesse j’ avoir commettre , délic - lcs . il vouloir craindre le dieu ; l’ offense il vouloir ne point commettr » ? pourquoi le supplier demander - il à être délier de ce qu’ il avoir commettre , s’ il ne savoir obscurément , s’ il ne savoir sans savoir , s’ il ne savoir en énigme et par symbole , qu’ il avoir commettre le lien même dont il demander à être délier ?
404|ce qui nous confirmer que le symbolisme du serf - arbitre , bien qu’ enfoncer encore et comme noyer dan le lettre un représentation démoniaque , être déjà à l’ œuvre dan l’ aveu du supplier de Babylone , c’ être que le même symbolisme de l’ homme aux membre lier se retrouver chez le écrivain qui avoir user de ce symbole avec un clair conscience que c’ être un symbole : ainsi saint Paul savoir - il que l’ homme être « inexcusable » bien que le péché être dire « régner » dan le membre , « dan le corps mortel » ( Rom . , 6 , 12 ) , et que le corps lui-même être dire « corps de péché » ( Rom . , 6 - 6 ) et l’ homme entier « asservir au péché » . Si saint Paul ne parler pas symboliquement du corps de péché comme d’ un figure du serf - arbitre , comment pouvoir - il s’ écrier : « Si vous avoir jadi offrir votre membre comme esclave à l’ impureté et au désordre de manière à vous désordonner , offrir - le de même aujourd’hui à le justice pour vous sanctifier » ( Rom . , 6 , 19 ) ? le symbole du corps asservir , c’ être le symbole d’ un être pécheur qui être à le fois acte et état , c’est-à-dire d’ un être - pécheur dan lequel l’ acte même de s’ asservir s’ abolir comme « acte » et retomber en « état » ; le corps être le symbole de ce liberté oblitérer , d’ un constituer dont le constituer s’ être évacuer . Dans le langage de saint Paul , Pacte c’ être « l’ of-{rend » du corps à le servitude ( si jadi vous avoir offrir votre mem - bre comme esclave ) , l’ état c’ être le règne ( que le péché ne régner donc plus dan votre corps mortel ) ; un « offrand » de moi-même qui être en même temps un « règn » sur moi-même , voilà l’ énigme du serf - arbitre , de l’ arbitre qui se rendre serf .
405|enfin , Platon lui-même , malgré le mythe orphique de l’ âme exiler dan un corps qui l’ ensevelir , malgré par conséquent le tentation de durcir le symbole de le captivité corporel dan un gnose du corps méchant , malgré même le gage qu’ il donner pour l’ avenir à ce gnose , savoir parfaitement que le captivité corporel ne devoir pas être prise à le lettre , mais comme signe du serf - arbitre ; le « clôture » du corps n’ être finalement que « l’ œuvre du désir » et « celui qui concourir le plus à charger l’ enchaîner de scs chaîn , c’ être peut-être lui-même » ( Phédon , 82 de ) . ainsi le captivité du corps et même le captivité de l’ âme dan le corps être le symbole du mal que l’ gme s’ infliger à lui-même , le symbole de l’ affection de le liberté par lui-même ; le « déliement » de l’ âme assurer rétrospectivement que son « liemer » être liemcnt par le désir , fascination actif - passiver , auto-captivité : « se perdre » ne signifier pas autre chose .
406|l’ expression dont nous venir d’ user -- l’ affection de le liberté par lui-même -- nous conduire à comprendre comment le culpabilité le plus intériorisé pouvoir récapituler tout le symbolisme antérieur , yu compris celui de le souillure ; lui le reprendre à son compte à travers le symbolisme de le captivité . J’ oserai même dire que le souillure devenir symbol pur , lorsqu’ lui ne dire plus du tout un tache réel , mais signifier seulement le serf - arbitre . le sens symbolique de le souillure n’ être achever qu’ au terme de tout son reprise .
407|il voir dan le symbole pur de le souillure trois intention qui constituer le triple « schématisme » du serf - arbitre : le symbole de son propre extériorité ; le mal venir à l’ homme comme le « dehors » de le liberté , comme l’ autre que soi dan lequel lui se prendre ; « chacun être éprouver par son propre convoitise qui l’ attir et le leurre » ( jq , 1 , 13 ) ; c’ être le schème de le séduction : il signifier que le mal , bien que poser , être déjà là qui attirer ; ce extériorité être si essentiel au mal humain que l’ homme , dire kant , ne savoir être le méchant absolu , le Mauvais ; il être toujours le méchant second , le méchant par séduction ; le mal être à le fois « poser » maintenant et toujours déjà là : commencer , c’ être continuer ; c’ être ce être - séduire qui être symboliser dan l’ extériorité d’ un contact impur ; il être essentiel que le mal être en quelque manière subir : ce être le fond de vérité , entrer autre erreur , de tout identification du mal humain à un pathos , à un « passion » . Pour extirper par conséquent le symbole de le souillure , il falloir éliminer de l’ expérience humain du mal ce schème d’ extériorité : on pouvoir , tant qu’ il falloir , démythiser le conception magique de contagion , de contamination ; lui survivre le modalité toujours plus subtil · du < ( dehors » séduisant , qui appartenir encore au serf - arbitre à son point le plus extrême d’ intériorité .
408|encore en état de comprendre ce intention ultime du symbole de le souillure : lui ne être dégager et élaborer que par le moyen un symbole de second rang et principalement par le moyen du mythe de chute ; alors on comprendre que le mal n’ être pas le symétrique du bien , le méchanceté le substitut de le bonté de l’ homme , mais le flétrissure , l’ obscurcissemer , l’ enlaidissemer d’ un innocence , d’ un lumière et d’ un beauté qui demeurer . aussi radical que être le mal , il ne savoir être aussi originaire que le bonté . celer , le sym · bole de le souillure le dire déjà du serf - arbitre ; et il le dit à travers le symbole de le captivité : car quand un pays tomber intact aux main de l’ ennemi , il continuer de travailler , de produire , de créer , d’ exister , mais pour l’ ennemi ; il être responsable , mais son œuvre être aliéner ; ce superposition de l’ esclavager à le disposition de soi , tel qu’ un pays occupé pouvoir en faire l’ expérience , suggèr l’ idée semblable d’ un superposition existentiel du mal radical et de le bonté originaire ; c’ être ce surimpression qui être déjà viser dan le schème de l’ infection , où nous proposer de recon · naître Tultime intention du symbole de le souillure . Mais ce intention n’ apparaître que quand le monde magique qui avoir porter le symbole de le souillure s’ être effondré , et quand l’ expérience du péché s’ être lui-même intériorisé en expérience du serf - arbitre . alors le souillure , devenir langage du serf - arbitre , livre son ultime intention ; encore ne livre - t - lui tout le implication du schème de l’ infection qu’ à travers tout le couche symbolique qu’ il rester encore à parcourir : symbol mythique et symbol spéculatif .
409|nous avoir tenter jusqu’ à présent de « répéter » en imagination et en sympathie Γexpérience de le faute . avon - nous réellement atteindre , sou le nom d’ expérience , un donnée immédiat ? nullement . ce qui être vivre comme souillure , comme péché , comme culpabilité requérir le médiation d’ un langage spécifique , le langage un symbole . Sans le secours de ce langage , l’ expérience demeurer muette , obscur et fermé sur son contradiction implicite ( ainsi le souillure se dire comme quelque chose qui infecter du dehors et le péché comme un relation brisé et comme un puissance , etc. ) . ce symbol élémentaire , à lui tour , n’ avoir être atteindre qu’ au prix d’ un abstraction qui le avoir arracher au riche monder un mythe . Pour tenter un exégèse purement sémantique un expression le plus révélatrice de l’ expérience de le faute ( tache et souillure , déviation , révolter , transgression , égarement , etc. ) nous avoir devoir mettre entrer parenthès le symbole du second degré qui médiatiser le symbole primaire qui lui-même médiatiser l’ expérience vif de le souillure , du péché , de le culpabilité .
410|ce nouveau couche expressif ne laisser pas d’ embarrasser l’ homme moderne . En un sens luire seul pouvoir reconnaître le mythe comme mythe , parce que luire seul avoir atteindre le point où histoire et mythe se séparer ; ce « crise » , ce décision , à partir de lequel mythe et histoire se dissocier , pouvoir signifier le perte de le dimension mythique : parce que le temps du mythe ne pouvoir plus être coordonné au temps un événement « historique » , au sens de le méthode et de le critique historique , parce que l’ espacer dumythe ne pouvoir plus être coordonner aux lieu de notre géographie , nous être tenter de nous livrer à un radical démythisation de tout notre penser . Mais un autre possibilité s’ offrir à nous : précisément parce que nous vivre et penson après le séparation du mythe et de l’ histoire , le démythisation de notre histoire pouvoir devenir l’ envers d’ un compréhension du mythe comme mythe et le conquête , pour le premier fois dan l’ histoire de le culture , de le dimension mythique . c’ être pourquoi nous ne parler jamais ici de démythisation , mais à le rigueur de démythologisation , être bien entendre que ce qui être perdre c’ être le pseudo-savoir , le faux logos du mythe , tel qu’ il s’ exprim par exemple dan le fonction étiologique du mythe . Mais perdre le mythe comme logos immédiat , c’ être le retrouver comme mythos . au prix seulement , et par le détour de l’ exégèse et de le compréhension philosophique , le mytho pouvoir susciter un nouveau péripétie du logos .
411|ce conquête du mythe comme mythe n’ être qu’ un aspect de le reconnaissance un symbole et de lui pouvoir révéler . Comprendre le mythe comme mythe , c’ être comprendre ce que le mythe , ave son temps , son espace , son événement , son personnage , son drame , ajouter à le fonction révélante un symbole primaire élaborer plus haut .
412|Sans prétendre donner ici un théorie général un symbole et un mythe et en nous borner volontairement et systématiquement avoir ce groupe de symbole mythique qui concerner le mal humain , nous pouvoir énoncer en ce terme notre hypothèse de travail que tout le suite de l’ analyse devoir mettre en œuvre et vérifier par l’ exécution même : le faute , le mythe conférer à ce expérience un orientation , un allure , un tension . l’ cxpéricnce ne se réduire plus à un vécu présent ; ce présent n’ être qu’ un coupe instantaner dan un développement tendu entrer un origine et un accomplissement , entrer un « Genèse » et un « Apocalypse » ; grâce au mythe , l’ expérience être traverser par l’ histoire essentiel de le perdition et du salut de l’ homme .
413|De tout ce manière le mythe faire de l’ expérience de le faute le centre d’ un totalité , le centre d’ un monde : le monde de le faute .
414|on pouvoir déjà deviner combien nous nous éloigner d’ un interprétation purement allégorisante du mythe . l’ allégorie être toujours susceptible d’ être traduire dan un texte intelligible par lui-même ; un fois ce meilleur texte déchiffrer , l’ allégorie tomber comme un vêtement inutile ; ce que l’ allégorie montrer en le cacher pouvoir être dire dan un discours direct qui se substituer à lui . Par son triple fonction d’ universalité concret , d’ orientation temporel et enfin d’ exploration ontologique , le mythe avoir un façon de révéler , irréductible à tout traduction d’ un langage chiffrer en un langage clair ; comme Schelling l’ avoir montrer dan son Philosophie de le mythologie , le mythe être autonome et immédiat : il signifier ce qu’ il dire * . 1 1il importer donc de procéder à un discernement critique du mythe qui respecter son irréductibilité à l’ allégorie .
415|le discernement critique du mythe exig d’ abord que le mythe être entièrement dégager de le fonction « étiologique » avec lequel il paraître se confondre . ce distinction être fondamental pour un reprise philosophique du mythe ; car le principal objection que le philosophie adresser au mythe , c’ être que l’ explication mythique être incompatible avec le rationalité découvrir ou inventer par le présocratique ; lui représenter désormais le simulacre de le rationalité .
416|le départager de le rationalité et de son mime être en effet aussi décisif que celui de l’ histoire et du mythe ; il en être même le fondement : car l’ histoire n’ être histoire que parce que son recherche un « cause » s’ adosser à l’ Épistémé un géomètre et un physicien , lors même qu’ lui s’ en distinguer . Si donc le mythe pouvoir survivre à ce double départag de l’ histoire et du mythe ainsi que de l’ explication et du mythe , il falloir que le mythe ne être ni histoire arriver en un temps et en un lieu déterminé , ni explication .
417|mon hypothèse de travail c’ être que le critique du pseudo-rationnel être fatal non pas au mythe mais à le gnose . c’ être dan le gnose que se réaliser le simulacre de le raison . Or le gnose c’ être ce qui recueill et développer le moment étiologique du mythe . c’ être le gnose du mal plus particulièrment qui se tenir sur le sol de le raison : comme le mot même le déclarer , gnose vouloir dire « connaissance » . Entre le gnose et le raison il falloir choisir . Mais peut-être yu avoir t il un manière de répéter le mythe comme mythe , en deçà de son glissement à le gnose , dan le nudité et le pauvreté d’ un symbole qui ne être pas un explication mais un ouverture et un découverte . tout notre effort aller donc tendre à dissocier mythe et gnose .
418|nous être encourager dan ce tentative par le grand exemple de Platon : Platon insèr un mythe dan son philosophie ; il le adopter en tant que myth , à l’ état brut si l’ on oser dire , sans essayer de le déguiser en explication ; il être là , dan le discours , plein d’ énigmee ; il être là en tant que myth sans confusion possible avec le Savoir .
419|il être vrai que le mythe être en lui-même invitation à le gnose . bien plus le problème du mal paraître bien être l’ occasion par excel - ience de ce passage du mythe à le gnose . nous savoir déjà quel puissance de questionner jaillir de le souffrance et du péché : « Jusques à quand Seigneur ? » « Ai - il pécher contrer quelque divinité ? » « mon acte être - il pur ? » on dire que le problème du mal représenter à le fois le plus considérable provocation à penser et l’ invitation le plus sournois à déraisonner ; comme si le mal être un problème toujours prématuré où le fin de le raison excéder toujours son moyen ; bien avant que le nature avoir faire délirer le raison et l’ avoir jeter dan l’ illusion transcendantal , le contradiction vivre entrer le destination de l’ homme , projeter dan l’ imagination de l’ innocence originaire et de le perfection final , et le situation effectif de l’ homme , avouer et confesser , faire surgir un gigantesque « pourquoi ? » au centre de l’ épreuv d’ exister . aussi être ce au voisinage de ce « question » que être naître le plus grand délir explicatif qui composer le littérature considérable de le gnose .
420|qu’ être donc le mythe en deçà de son prétention « étiologique » ? qu’ être donc le mythe s’ il n’ être pas gnos ? c’ être encore un fois à le fonction du symbole que nous être renvoyer . le symbole , avoir - nous dire , ouvr et découvrir un dimension d’ expérience qui , sans luire , rester fermé et dissimuler . il falloir donc montrer en quel sens le mythe être un fonction de second degrer un symbole primaire que nous avoir explorer jusqu’ à présent .
421|Pour celer il falloir retrouver ce fonction d’ ouverture et de découverte -- que nous opposer ici à le fonction explicatif de le gnose -- jusqu dan le trait le plus spécifique , qui distinguer le mythe un symbole primaire . Or c’ être le récit qui venir ajouter un nouvel étage de signification à celui un symbole primaire .
422|comment le récit pouvoir - il signifier sur un mode symbolique et non étiologique ?
